"scenario_no","join_key","truth_log","truth_exp","endpoint","metric"
"6","7b",-0.45219540517607,0.636229834974732,"Binary","OR"
"6","8a",-0.444764172880356,0.640975417596473,"Binary","OR"
"6","8b",-0.451156393244583,0.636891228903029,"Binary","OR"
"6","8c",-0.452470828923654,0.63605462629868,"Binary","OR"
"6","9a",-0.452619475274984,0.635960086125935,"Binary","OR"
"6","9b",-0.449900594958456,0.637691538225097,"Binary","OR"
"1","10a",-0.423109850694624,0.655006676221255,"Count","RR"
"1","10b",-0.413782694791625,0.66114460582324,"Count","RR"
"1","10c",-0.415484544812026,0.660020393753836,"Count","RR"
"1","1a",-0.416295157502564,0.659485589635432,"Count","RR"
"1","1b",-0.416683709365041,0.659229395056966,"Count","RR"
"1","2a",-0.414585863448601,0.66061380838658,"Count","RR"
"1","2b",-0.417757558299702,0.658521862233062,"Count","RR"
"1","3a",-0.410514871411047,0.66330864354487,"Count","RR"
"1","3b",-0.417995843871937,0.658364964668246,"Count","RR"
"1","4a",-0.418986725303893,0.657712926149087,"Count","RR"
"1","4b",-0.412653222232073,0.661891772386048,"Count","RR"
"1","4c",-0.417449722610673,0.658724609969157,"Count","RR"
"1","5a",-0.413320109681983,0.661450512221631,"Count","RR"
"1","5b",-0.418672979182349,0.657919313403663,"Count","RR"
"1","5c",-0.418666968711346,0.657923267820503,"Count","RR"
"1","5d",-0.415220720448249,0.660194546186115,"Count","RR"
"1","6a",-0.418523182806092,0.65801787471456,"Count","RR"
"1","6b",-0.415541371026621,0.659982888358958,"Count","RR"
"1","7a",-0.416720083335163,0.659205416702743,"Count","RR"
"1","7b",-0.41641389563839,0.65940728819469,"Count","RR"
"1","8a",-0.420177724769184,0.656930056696819,"Count","RR"
"1","8b",-0.413283788016625,0.661474537642106,"Count","RR"
"1","8c",-0.416969741375272,0.659040861312523,"Count","RR"
"1","9a",-0.415943295718385,0.659717678240802,"Count","RR"
"1","9b",-0.416633161419072,0.65926271859102,"Count","RR"
"2","10a",-0.370979177863753,0.690058309897346,"Count","RR"
"2","10b",-0.37969125043288,0.684072583724762,"Count","RR"
"2","10c",-0.37507934703643,0.687234746587043,"Count","RR"
"2","1a",-0.377382553430107,0.685653724533709,"Count","RR"
"2","1b",-0.373932586385275,0.688023292402777,"Count","RR"
"2","2a",-0.373743467499206,0.688153422906106,"Count","RR"
"2","2b",-0.37693975771985,0.685957396288968,"Count","RR"
"2","3a",-0.383510161739656,0.681465153142102,"Count","RR"
"2","3b",-0.373697938457366,0.688184754585334,"Count","RR"
"2","4a",-0.000378271486159884,0.999621800049479,"Count","RR"
"2","4b",-0.644219013024492,0.525072456766685,"Count","RR"
"2","4c",-0.64299572882413,0.525715162632912,"Count","RR"
"2","5a",-0.376524778456714,0.686242113455597,"Count","RR"
"2","5b",-0.374311671721547,0.687762522291799,"Count","RR"
"2","5c",-0.376278057266297,0.686411444814702,"Count","RR"
"2","5d",-0.375398816142881,0.687015231382659,"Count","RR"
"2","6a",-0.37613061608474,0.686512657590442,"Count","RR"
"2","6b",-0.375398434806951,0.687015493366301,"Count","RR"
"2","7a",-0.377444019892756,0.685611581119877,"Count","RR"
"2","7b",-0.374548641496064,0.687599562670985,"Count","RR"
"2","8a",-0.373413105851818,0.688380799960813,"Count","RR"
"2","8b",-0.378142655858531,0.685132755492633,"Count","RR"
"2","8c",-0.375141361474348,0.687192129431969,"Count","RR"
"2","9a",-0.372692754657808,0.688876854537302,"Count","RR"
"2","9b",-0.376402046499069,0.68632634246229,"Count","RR"
"3","10a",-0.00744540494032985,0.992582243426717,"Count","RR"
"3","10b",-0.0113978991981519,0.988666810769014,"Count","RR"
"3","10c",-0.00738285823793411,0.992644328114476,"Count","RR"
"3","1a",-0.00855063918844641,0.991485813554744,"Count","RR"
"3","1b",-0.00865675165446186,0.991380610131844,"Count","RR"
"3","2a",-0.0071735010879982,0.992852167057436,"Count","RR"
"3","2b",-0.00956175723101474,0.990483811016498,"Count","RR"
"3","3a",-0.0109200676342902,0.989139339863009,"Count","RR"
"3","3b",-0.00802060796846792,0.992011471285291,"Count","RR"
"3","4a",-0.691111454107074,0.501018899975376,"Count","RR"
"3","4b",0.220816163841672,1.24709414849221,"Count","RR"
"3","4c",0.217370280221262,1.24280420276461,"Count","RR"
"3","5a",-0.00543736501159583,0.994577390701359,"Count","RR"
"3","5b",-0.00932267517322848,0.990720646234637,"Count","RR"
"3","5c",-0.00502161983920049,0.994990967415421,"Count","RR"
"3","5d",-0.012181130248403,0.987892759394572,"Count","RR"
"3","6a",-0.00779640311611517,0.992233910005731,"Count","RR"
"3","6b",-0.00850775032567176,0.991528338165654,"Count","RR"
"3","7a",-0.00829480400729753,0.991739502957414,"Count","RR"
"3","7b",-0.00879314362894208,0.991245402993761,"Count","RR"
"3","8a",-0.00311431128509232,0.996890533151965,"Count","RR"
"3","8b",-0.00910271285579137,0.9909385914129,"Count","RR"
"3","8c",-0.0102568289355597,0.989795592953809,"Count","RR"
"3","9a",-0.0124590241521851,0.987618268160633,"Count","RR"
"3","9b",-0.00764517846424649,0.992383971579563,"Count","RR"
"4","10a",0.128148125953139,1.13672136816322,"Count","RR"
"4","10b",0.240817179682374,1.27228841387298,"Count","RR"
"4","10c",0.223572402936121,1.25053617948989,"Count","RR"
"4","1a",0.363403276709133,1.43821574121805,"Count","RR"
"4","1b",0.0301285863534893,1.03058704486384,"Count","RR"
"4","2a",0.327239854319363,1.3871341473993,"Count","RR"
"4","2b",0.124703470827679,1.13281249130761,"Count","RR"
"4","3a",-0.0729314470576251,0.929664559082307,"Count","RR"
"4","3b",0.270215003621373,1.31024612811377,"Count","RR"
"4","4a",0.211185099591912,1.23514095799086,"Count","RR"
"4","4b",0.233936199483939,1.26356387360884,"Count","RR"
"4","4c",0.184039759810859,1.20206361596819,"Count","RR"
"4","5a",0.113687572869535,1.12040202620682,"Count","RR"
"4","5b",-0.0488511836535542,0.952322840359551,"Count","RR"
"4","5c",0.253463386323125,1.28848020262384,"Count","RR"
"4","5d",0.293993639294943,1.34177536900245,"Count","RR"
"4","6a",0.128726882394501,1.13737944339135,"Count","RR"
"4","6b",0.244870126853772,1.27745539527963,"Count","RR"
"4","7a",0.176321506447549,1.19282149681045,"Count","RR"
"4","7b",0.231398148239624,1.26036095005856,"Count","RR"
"4","8a",0.428283820309581,1.53462157593427,"Count","RR"
"4","8b",0.0904961341268633,1.09471727559536,"Count","RR"
"4","8c",0.18519839607634,1.2034571776267,"Count","RR"
"4","9a",0.187401414905952,1.20611133895989,"Count","RR"
"4","9b",0.216212073719495,1.24136561210989,"Count","RR"
"5","10a",0.340036444169012,1.40499879364406,"Count","RR"
"5","10b",0.56971441238649,1.76776212836979,"Count","RR"
"5","10c",0.533557717742973,1.70498739499437,"Count","RR"
"5","1a",0.790147646167173,2.20372177331057,"Count","RR"
"5","1b",0.118368415048731,1.12565874460534,"Count","RR"
"5","2a",0.727547333702463,2.06999736370181,"Count","RR"
"5","2b",0.331226114759639,1.39267466100485,"Count","RR"
"5","3a",-0.0783878448350165,0.924605753427384,"Count","RR"
"5","3b",0.614269619009269,1.84830613877411,"Count","RR"
"5","4a",0.509041228976294,1.66369532716028,"Count","RR"
"5","4b",0.558237203140751,1.74758913877945,"Count","RR"
"5","4c",0.453481871808901,1.57378236518217,"Count","RR"
"5","5a",0.301744852254824,1.35221616778465,"Count","RR"
"5","5b",-0.0239177386203958,0.976366023670603,"Count","RR"
"5","5c",0.578498138084099,1.78335806092709,"Count","RR"
"5","5d",0.665861536919095,1.9461664935621,"Count","RR"
"5","6a",0.350644849846653,1.41998292919416,"Count","RR"
"5","6b",0.572445267470637,1.7725962281744,"Count","RR"
"5","7a",0.443701486615724,1.55846519345823,"Count","RR"
"5","7b",0.547991294462326,1.72977491734159,"Count","RR"
"5","8a",0.938607896550705,2.55642013877659,"Count","RR"
"5","8b",0.249252391324218,1.28306582688982,"Count","RR"
"5","8c",0.441234090766687,1.55462458301064,"Count","RR"
"5","9a",0.474373983135248,1.60700786850172,"Count","RR"
"5","9b",0.517578142602297,1.67795894748931,"Count","RR"
"6","10a",-0.4131698888836,0.661549883309284,"Count","RR"
"6","10b",-0.418872412790818,0.657788115264004,"Count","RR"
"6","10c",-0.417574855332902,0.658642187122518,"Count","RR"
"6","1a",-0.271112943214825,0.762530368910132,"Count","RR"
"6","1b",-0.587876500123292,0.55550564934105,"Count","RR"
"6","2a",-0.414175065189531,0.660885243137627,"Count","RR"
"6","2b",-0.419028710411809,0.657685312580588,"Count","RR"
"6","3a",-0.419450122178364,0.657408214641444,"Count","RR"
"6","3b",-0.416489777797671,0.659357252844236,"Count","RR"
"6","4a",-0.415387105678949,0.660084708702161,"Count","RR"
"6","4b",-0.418055072160314,0.658325971993008,"Count","RR"
"6","4c",-0.417952682139346,0.658393381454053,"Count","RR"
"6","5a",-0.415115902226159,0.660263750231539,"Count","RR"
"6","5b",-0.412813791282407,0.661785501584861,"Count","RR"
"6","5c",-0.419535142592711,0.6573523238986,"Count","RR"
"6","5d",-0.417560566284975,0.658651598559536,"Count","RR"
"6","6a",-0.419092340025302,0.657643465649715,"Count","RR"
"6","6b",-0.416380394794082,0.65942937926562,"Count","RR"
"6","7a",-0.417235482291149,0.658865750458527,"Count","RR"
"6","7b",-0.417023787835308,0.659005243449468,"Count","RR"
"6","8a",-0.420306531575645,0.65684544508354,"Count","RR"
"6","8b",-0.415477623644356,0.660024961881454,"Count","RR"
"6","8c",-0.416803496496421,0.659150432588249,"Count","RR"
"6","9a",-0.417508287690815,0.65868603283923,"Count","RR"
"6","9b",-0.416968506906426,0.659041674878437,"Count","RR"
"1","10a",-0.297328328051081,-0.297328328051081,"Continuous","MeanDiff"
"1","10b",-0.303729496237182,-0.303729496237182,"Continuous","MeanDiff"
"1","10c",-0.297818293740137,-0.297818293740137,"Continuous","MeanDiff"
"1","1a",-0.300007370733592,-0.300007370733592,"Continuous","MeanDiff"
"1","1b",-0.29898423905715,-0.29898423905715,"Continuous","MeanDiff"
"1","2a",-0.302729760627776,-0.302729760627776,"Continuous","MeanDiff"
"1","2b",-0.297343325670186,-0.297343325670186,"Continuous","MeanDiff"
"1","3a",-0.296067760306722,-0.296067760306722,"Continuous","MeanDiff"
"1","3b",-0.300350877157464,-0.300350877157464,"Continuous","MeanDiff"
"1","4a",-0.304228701942714,-0.304228701942714,"Continuous","MeanDiff"
"1","4b",-0.30218020265758,-0.30218020265758,"Continuous","MeanDiff"
"1","4c",-0.294564940277519,-0.294564940277519,"Continuous","MeanDiff"
"1","5a",-0.304052813092365,-0.304052813092365,"Continuous","MeanDiff"
"1","5b",-0.301352810142697,-0.301352810142697,"Continuous","MeanDiff"
"1","5c",-0.296895380858735,-0.296895380858735,"Continuous","MeanDiff"
"1","5d",-0.299041562706285,-0.299041562706285,"Continuous","MeanDiff"
"1","6a",-0.299192066501615,-0.299192066501615,"Continuous","MeanDiff"
"1","6b",-0.299742463025965,-0.299742463025965,"Continuous","MeanDiff"
"1","7a",-0.295804113378702,-0.295804113378702,"Continuous","MeanDiff"
"1","7b",-0.301944583236003,-0.301944583236003,"Continuous","MeanDiff"
"1","8a",-0.300713374539645,-0.300713374539645,"Continuous","MeanDiff"
"1","8b",-0.301825992004504,-0.301825992004504,"Continuous","MeanDiff"
"1","8c",-0.297570664673965,-0.297570664673965,"Continuous","MeanDiff"
"1","9a",-0.302269542439004,-0.302269542439004,"Continuous","MeanDiff"
"1","9b",-0.298804374796248,-0.298804374796248,"Continuous","MeanDiff"
"2","10a",-0.319802564341585,-0.319802564341585,"Continuous","MeanDiff"
"2","10b",-0.326551740928794,-0.326551740928794,"Continuous","MeanDiff"
"2","10c",-0.320841978413588,-0.320841978413588,"Continuous","MeanDiff"
"2","1a",-0.323010526703481,-0.323010526703481,"Continuous","MeanDiff"
"2","1b",-0.321688014156163,-0.321688014156163,"Continuous","MeanDiff"
"2","2a",-0.325673059338265,-0.325673059338265,"Continuous","MeanDiff"
"2","2b",-0.32013649346304,-0.32013649346304,"Continuous","MeanDiff"
"2","3a",-0.318700488769621,-0.318700488769621,"Continuous","MeanDiff"
"2","3b",-0.323259766383022,-0.323259766383022,"Continuous","MeanDiff"
"2","4a",-0.00422870194271401,-0.00422870194271401,"Continuous","MeanDiff"
"2","4b",-0.463288691805432,-0.463288691805432,"Continuous","MeanDiff"
"2","4c",-0.455673429425371,-0.455673429425371,"Continuous","MeanDiff"
"2","5a",-0.326776036514301,-0.326776036514301,"Continuous","MeanDiff"
"2","5b",-0.324258683412447,-0.324258683412447,"Continuous","MeanDiff"
"2","5c",-0.319774759175387,-0.319774759175387,"Continuous","MeanDiff"
"2","5d",-0.321904568529164,-0.321904568529164,"Continuous","MeanDiff"
"2","6a",-0.321925070082214,-0.321925070082214,"Continuous","MeanDiff"
"2","6b",-0.322676465936886,-0.322676465936886,"Continuous","MeanDiff"
"2","7a",-0.31864412580193,-0.31864412580193,"Continuous","MeanDiff"
"2","7b",-0.324807402905996,-0.324807402905996,"Continuous","MeanDiff"
"2","8a",-0.323449455764247,-0.323449455764247,"Continuous","MeanDiff"
"2","8b",-0.324717694411758,-0.324717694411758,"Continuous","MeanDiff"
"2","8c",-0.320448624294516,-0.320448624294516,"Continuous","MeanDiff"
"2","9a",-0.324849510641636,-0.324849510641636,"Continuous","MeanDiff"
"2","9b",-0.321726190876066,-0.321726190876066,"Continuous","MeanDiff"
"3","10a",-0.0351198496337044,-0.0351198496337044,"Continuous","MeanDiff"
"3","10b",-0.0410217265314834,-0.0410217265314834,"Continuous","MeanDiff"
"3","10c",-0.034821515988276,-0.034821515988276,"Continuous","MeanDiff"
"3","1a",-0.0370400457271716,-0.0370400457271716,"Continuous","MeanDiff"
"3","1b",-0.0364464389134713,-0.0364464389134713,"Continuous","MeanDiff"
"3","2a",-0.0398483134566783,-0.0398483134566783,"Continuous","MeanDiff"
"3","2b",-0.0346772728948703,-0.0346772728948703,"Continuous","MeanDiff"
"3","3a",-0.0336318915140223,-0.0336318915140223,"Continuous","MeanDiff"
"3","3b",-0.0375187976338342,-0.0375187976338342,"Continuous","MeanDiff"
"3","4a",-0.504677378856797,-0.504677378856797,"Continuous","MeanDiff"
"3","4b",0.158928286490272,0.158928286490272,"Continuous","MeanDiff"
"3","4c",0.166543548870333,0.166543548870333,"Continuous","MeanDiff"
"3","5a",-0.0414871102366351,-0.0414871102366351,"Continuous","MeanDiff"
"3","5b",-0.0385250576423702,-0.0385250576423702,"Continuous","MeanDiff"
"3","5c",-0.0341056409443798,-0.0341056409443798,"Continuous","MeanDiff"
"3","5d",-0.0362753125797712,-0.0362753125797712,"Continuous","MeanDiff"
"3","6a",-0.0366123319500889,-0.0366123319500889,"Continuous","MeanDiff"
"3","6b",-0.0368743526356116,-0.0368743526356116,"Continuous","MeanDiff"
"3","7a",-0.0330708521228528,-0.0330708521228528,"Continuous","MeanDiff"
"3","7b",-0.039178600184981,-0.039178600184981,"Continuous","MeanDiff"
"3","8a",-0.0381292244601171,-0.0381292244601171,"Continuous","MeanDiff"
"3","8b",-0.0390185705886279,-0.0390185705886279,"Continuous","MeanDiff"
"3","8c",-0.0347829601777253,-0.0347829601777253,"Continuous","MeanDiff"
"3","9a",-0.0399093693428343,-0.0399093693428343,"Continuous","MeanDiff"
"3","9b",-0.0359537489797783,-0.0359537489797783,"Continuous","MeanDiff"
"4","10a",-0.0653731082240966,-0.0653731082240966,"Continuous","MeanDiff"
"4","10b",-0.188124594433911,-0.188124594433911,"Continuous","MeanDiff"
"4","10c",-0.164733660113645,-0.164733660113645,"Continuous","MeanDiff"
"4","1a",-0.319874641832976,-0.319874641832976,"Continuous","MeanDiff"
"4","1b",0.016396549030781,0.016396549030781,"Continuous","MeanDiff"
"4","2a",-0.272418643692647,-0.272418643692647,"Continuous","MeanDiff"
"4","2b",-0.0713817917491813,-0.0713817917491813,"Continuous","MeanDiff"
"4","3a",0.124157630482488,0.124157630482488,"Continuous","MeanDiff"
"4","3b",-0.220820369138213,-0.220820369138213,"Continuous","MeanDiff"
"4","4a",-0.157066062325083,-0.157066062325083,"Continuous","MeanDiff"
"4","4b",-0.184115674080633,-0.184115674080633,"Continuous","MeanDiff"
"4","4c",-0.124305926462083,-0.124305926462083,"Continuous","MeanDiff"
"4","5a",-0.0671500576761661,-0.0671500576761661,"Continuous","MeanDiff"
"4","5b",0.100659264820067,0.100659264820067,"Continuous","MeanDiff"
"4","5c",-0.199761870894706,-0.199761870894706,"Continuous","MeanDiff"
"4","5d",-0.242413533286344,-0.242413533286344,"Continuous","MeanDiff"
"4","6a",-0.0803517041438586,-0.0803517041438586,"Continuous","MeanDiff"
"4","6b",-0.199564798917667,-0.199564798917667,"Continuous","MeanDiff"
"4","7a",-0.11217606433007,-0.11217606433007,"Continuous","MeanDiff"
"4","7b",-0.178322259590965,-0.178322259590965,"Continuous","MeanDiff"
"4","8a",-0.380126809164665,-0.380126809164665,"Continuous","MeanDiff"
"4","8b",-0.0355847536045329,-0.0355847536045329,"Continuous","MeanDiff"
"4","8c",-0.130309591528378,-0.130309591528378,"Continuous","MeanDiff"
"4","9a",-0.135331626441718,-0.135331626441718,"Continuous","MeanDiff"
"4","9b",-0.155981195219094,-0.155981195219094,"Continuous","MeanDiff"
"5","10a",-0.135465787350041,-0.135465787350041,"Continuous","MeanDiff"
"5","10b",-0.370881146671802,-0.370881146671802,"Continuous","MeanDiff"
"5","10c",-0.329806234970393,-0.329806234970393,"Continuous","MeanDiff"
"5","1a",-0.638070227816047,-0.638070227816047,"Continuous","MeanDiff"
"5","1b",0.0321129991790586,0.0321129991790586,"Continuous","MeanDiff"
"5","2a",-0.543045015618333,-0.543045015618333,"Continuous","MeanDiff"
"5","2b",-0.143126056267908,-0.143126056267908,"Continuous","MeanDiff"
"5","3a",0.250599711912991,0.250599711912991,"Continuous","MeanDiff"
"5","3b",-0.441587718531706,-0.441587718531706,"Continuous","MeanDiff"
"5","4a",-0.311905985545413,-0.311905985545413,"Continuous","MeanDiff"
"5","4b",-0.36385309407843,-0.36385309407843,"Continuous","MeanDiff"
"5","4c",-0.251774123812639,-0.251774123812639,"Continuous","MeanDiff"
"5","5a",-0.128080490343405,-0.128080490343405,"Continuous","MeanDiff"
"5","5b",0.204013160874856,0.204013160874856,"Continuous","MeanDiff"
"5","5c",-0.401539213948114,-0.401539213948114,"Continuous","MeanDiff"
"5","5d",-0.485412399283046,-0.485412399283046,"Continuous","MeanDiff"
"5","6a",-0.161037713603655,-0.161037713603655,"Continuous","MeanDiff"
"5","6b",-0.398006902308716,-0.398006902308716,"Continuous","MeanDiff"
"5","7a",-0.227069637951277,-0.227069637951277,"Continuous","MeanDiff"
"5","7b",-0.353988224674433,-0.353988224674433,"Continuous","MeanDiff"
"5","8a",-0.756407829164591,-0.756407829164591,"Continuous","MeanDiff"
"5","8b",-0.0688767397151084,-0.0688767397151084,"Continuous","MeanDiff"
"5","8c",-0.262596414445788,-0.262596414445788,"Continuous","MeanDiff"
"5","9a",-0.269409189117153,-0.269409189117153,"Continuous","MeanDiff"
"5","9b",-0.311646417824387,-0.311646417824387,"Continuous","MeanDiff"
"6","10a",-0.342135669042175,-0.342135669042175,"Continuous","MeanDiff"
"6","10b",-0.348899820745487,-0.348899820745487,"Continuous","MeanDiff"
"6","10c",-0.342736807120241,-0.342736807120241,"Continuous","MeanDiff"
"6","1a",-0.218943914629038,-0.218943914629038,"Continuous","MeanDiff"
"6","1b",-0.470108430795504,-0.470108430795504,"Continuous","MeanDiff"
"6","2a",-0.406507661277027,-0.406507661277027,"Continuous","MeanDiff"
"6","2b",-0.303054205172578,-0.303054205172578,"Continuous","MeanDiff"
"6","3a",-0.340875799616026,-0.340875799616026,"Continuous","MeanDiff"
"6","3b",-0.345364865492484,-0.345364865492484,"Continuous","MeanDiff"
"6","4a",-0.34918321690594,-0.34918321690594,"Continuous","MeanDiff"
"6","4b",-0.347271636651722,-0.347271636651722,"Continuous","MeanDiff"
"6","4c",-0.339461530349773,-0.339461530349773,"Continuous","MeanDiff"
"6","5a",-0.348547572356652,-0.348547572356652,"Continuous","MeanDiff"
"6","5b",-0.346563871557137,-0.346563871557137,"Continuous","MeanDiff"
"6","5c",-0.341863535753727,-0.341863535753727,"Continuous","MeanDiff"
"6","5d",-0.344108332661418,-0.344108332661418,"Continuous","MeanDiff"
"6","6a",-0.344272689084857,-0.344272689084857,"Continuous","MeanDiff"
"6","6b",-0.344642684952675,-0.344642684952675,"Continuous","MeanDiff"
"6","7a",-0.340864210469651,-0.340864210469651,"Continuous","MeanDiff"
"6","7b",-0.346858978587258,-0.346858978587258,"Continuous","MeanDiff"
"6","8a",-0.345351939598462,-0.345351939598462,"Continuous","MeanDiff"
"6","8b",-0.346925565364318,-0.346925565364318,"Continuous","MeanDiff"
"6","8c",-0.342601603799278,-0.342601603799278,"Continuous","MeanDiff"
"6","9a",-0.347131268219262,-0.347131268219262,"Continuous","MeanDiff"
"6","9b",-0.343804247565152,-0.343804247565152,"Continuous","MeanDiff"
